wavelength,1
380,7.50E-04
380.1,7.65E-04
380.2,8.24E-04
380.3,8.82E-04
380.4,0.000933214
380.5,0.00090188
380.6,0.00086407
380.7,0.000796711
380.8,0.000801577
380.9,0.000982271
381,0.001004768
381.1,0.000783581
381.2,7.38E-04
381.3,8.63E-04
381.4,9.37E-04
381.5,9.78E-04
381.6,9.27E-04
381.7,0.000840291
381.8,0.000917106
381.9,1.03E-03
382,1.01E-03
382.1,0.000994565
382.2,0.000888054
382.3,8.11E-04
382.4,0.000912416
382.5,0.000988109
382.6,0.000982875
382.7,0.000949873
382.8,0.000866476
382.9,0.000859428
383,9.42E-04
383.1,1.09E-03
383.2,0.001303346
383.3,0.001223663
383.4000001,0.001010758
383.5000001,0.000915796
383.6000001,0.000853529
383.7000001,0.000845888
383.8000001,0.000844872
383.9000001,0.000844716
384.0000001,0.000844341
384.1000001,0.0008423
384.2000001,0.000828689
384.3000001,0.000772915
384.4000001,7.56E-04
384.5000001,8.20E-04
384.6000001,8.68E-04
384.7000001,8.95E-04
384.8000001,8.93E-04
384.9000001,8.65E-04
385.0000001,8.11E-04
385.1000001,7.46E-04
385.2000001,6.21E-04
385.3000001,0.000476277
385.4000001,0.000607692
385.5000001,0.00078745
385.6000001,6.91E-04
385.7000001,5.95E-04
385.8000001,0.000664241
385.9000001,0.000733883
386.0000001,0.000808302
386.1000001,0.000843937
386.2000001,0.000770758
386.3000001,0.000765701
386.4000001,0.000869028
386.5000001,0.000853569
386.6000001,0.000716569
386.7000001,0.000699031
386.8000001,0.000760543
386.9000001,7.38E-04
387.0000001,0.000680109
387.1000001,0.000746024
387.2000001,0.000839361
387.3000001,0.000797873
387.4000001,0.000747974
387.5000001,0.000775426
387.6000001,0.000802177
387.7000001,0.000825303
387.8000001,0.000861121
387.9000001,0.000935617
388.0000001,0.000933972
388.1000001,7.82E-04
388.2000001,6.54E-04
388.3000001,5.52E-04
388.4000001,5.44E-04
388.5000001,6.02E-04
388.6000001,6.88E-04
388.7000001,7.86E-04
388.8000001,7.26E-04
388.9000001,6.26E-04
389.0000001,0.000635538
389.1000001,0.000664749
389.2000001,0.000671083
389.3000001,6.76E-04
389.4000001,6.69E-04
389.5000001,0.00067226
389.6000001,7.14E-04
389.7000001,7.55E-04
389.8000001,7.93E-04
389.9000001,8.22E-04
390.0000001,8.37E-04
390.1000002,7.86E-04
390.2000002,6.77E-04
390.3000002,6.14E-04
390.4000002,0.000577255
390.5000002,0.000556922
390.6000002,5.42E-04
390.7000002,6.89E-04
390.8000002,8.61E-04
390.9000002,0.000802903
391.0000002,7.43E-04
391.1000002,0.000771697
391.2000002,0.000792254
391.3000002,0.000779128
391.4000002,7.43E-04
391.5000002,0.000652102
391.6000002,0.000556777
391.7000002,0.000454789
391.8000002,0.000482407
391.9000002,0.000636834
392.0000002,0.000740988
392.1000002,0.000809309
392.2000002,0.000691348
392.3000002,0.000502865
392.4000002,5.63E-04
392.5000002,6.74E-04
392.6000002,6.42E-04
392.7000002,5.99E-04
392.8000002,5.18E-04
392.9000002,4.52E-04
393.0000002,4.65E-04
393.1000002,4.72E-04
393.2000002,4.61E-04
393.3000002,5.22E-04
393.4000002,7.08E-04
393.5000002,0.000762122
393.6000002,0.000674399
393.7000002,0.000596748
393.8000002,0.00052689
393.9000002,0.00046029
394.0000002,0.000396213
394.1000002,0.000366507
394.2000002,3.46E-04
394.3000002,4.43E-04
394.4000002,5.53E-04
394.5000002,5.26E-04
394.6000002,5.01E-04
394.7000002,4.83E-04
394.8000002,4.48E-04
394.9000002,3.54E-04
395.0000002,3.13E-04
395.1000002,3.78E-04
395.2000002,4.12E-04
395.3000002,0.000408067
395.4000002,0.000480685
395.5000002,6.15E-04
395.6000002,6.57E-04
395.7000002,6.51E-04
395.8000002,5.37E-04
395.9000002,3.91E-04
396.0000002,4.26E-04
396.1000002,4.89E-04
396.2000002,5.16E-04
396.3000002,5.33E-04
396.4000002,4.47E-04
396.5000002,3.80E-04
396.6000002,3.91E-04
396.7000002,3.98E-04
396.8000003,3.96E-04
396.9000003,3.90E-04
397.0000003,3.79E-04
397.1000003,3.71E-04
397.2000003,3.67E-04
397.3000003,3.79E-04
397.4000003,4.00E-04
397.5000003,4.41E-04
397.6000003,4.88E-04
397.7000003,4.66E-04
397.8000003,4.32E-04
397.9000003,3.70E-04
398.0000003,3.14E-04
398.1000003,3.46E-04
398.2000003,3.73E-04
398.3000003,3.83E-04
398.4000003,3.92E-04
398.5000003,3.95E-04
398.6000003,4.12E-04
398.7000003,4.48E-04
398.8000003,4.66E-04
398.9000003,4.67E-04
399.0000003,4.53E-04
399.1000003,4.31E-04
399.2000003,3.46E-04
399.3000003,2.34E-04
399.4000003,2.86E-04
399.5000003,3.74E-04
399.6000003,3.86E-04
399.7000003,3.91E-04
399.8000003,3.65E-04
399.9000003,3.43E-04
400.0000003,3.46E-04
400.1000003,3.34E-04
400.2000003,2.86E-04
400.3000003,2.59E-04
400.4000003,2.68E-04
400.5000003,2.82E-04
400.6000003,3.01E-04
400.7000003,3.09E-04
400.8000003,3.10E-04
400.9000003,3.26E-04
401.0000003,3.50E-04
401.1000003,3.37E-04
401.2000003,3.14E-04
401.3000003,3.15E-04
401.4000003,3.19E-04
401.5000003,2.85E-04
401.6000003,2.60E-04
401.7000003,2.95E-04
401.8000003,3.23E-04
401.9000003,3.26E-04
402.0000003,3.20E-04
402.1000003,2.96E-04
402.2000003,3.20E-04
402.3000003,4.05E-04
402.4000003,3.70E-04
402.5000003,2.37E-04
402.6000003,2.31E-04
402.7000003,2.90E-04
402.8000003,2.92E-04
402.9000003,2.76E-04
403.0000003,2.95E-04
403.1000003,3.19E-04
403.2000003,2.94E-04
403.3000003,2.77E-04
403.4000003,3.48E-04
403.5000004,3.99E-04
403.6000004,3.74E-04
403.7000004,4.19E-04
403.8000004,6.17E-04
403.9000004,0.000791916
404.0000004,0.000933798
404.1000004,0.001180293
404.2000004,0.001520137
404.3000004,0.001805286
404.4000004,0.002057862
404.5000004,0.002040785
404.6000004,0.001930705
404.7000004,0.001843121
404.8000004,0.001760324
404.9000004,0.001414952
405.0000004,0.001071996
405.1000004,0.00087974
405.2000004,0.000703005
405.3000004,0.000585601
405.4000004,0.000469921
405.5000004,3.55E-04
405.6000004,2.69E-04
405.7000004,2.24E-04
405.8000004,2.27E-04
405.9000004,2.77E-04
406.0000004,2.82E-04
406.1000004,2.60E-04
406.2000004,2.43E-04
406.3000004,2.27E-04
406.4000004,1.93E-04
406.5000004,1.55E-04
406.6000004,1.95E-04
406.7000004,2.37E-04
406.8000004,2.17E-04
406.9000004,2.04E-04
407.0000004,2.26E-04
407.1000004,2.32E-04
407.2000004,1.94E-04
407.3000004,1.88E-04
407.4000004,2.33E-04
407.5000004,2.60E-04
407.6000004,2.67E-04
407.7000004,2.51E-04
407.8000004,2.19E-04
407.9000004,2.08E-04
408.0000004,2.08E-04
408.1000004,2.00E-04
408.2000004,1.92E-04
408.3000004,1.88E-04
408.4000004,1.85E-04
408.5000004,2.24E-04
408.6000004,2.56E-04
408.7000004,2.47E-04
408.8000004,2.31E-04
408.9000004,1.90E-04
409.0000004,1.72E-04
409.1000004,1.93E-04
409.2000004,2.06E-04
409.3000004,2.11E-04
409.4000004,2.05E-04
409.5000004,1.89E-04
409.6000004,1.94E-04
409.7000004,2.09E-04
409.8000004,1.99E-04
409.9000004,1.83E-04
410.0000004,1.85E-04
410.1000004,1.88E-04
410.2000005,2.01E-04
410.3000005,2.10E-04
410.4000005,1.95E-04
410.5000005,1.81E-04
410.6000005,1.67E-04
410.7000005,1.57E-04
410.8000005,1.57E-04
410.9000005,1.55E-04
411.0000005,1.49E-04
411.1000005,1.56E-04
411.2000005,1.72E-04
411.3000005,2.04E-04
411.4000005,2.42E-04
411.5000005,2.12E-04
411.6000005,1.61E-04
411.7000005,1.82E-04
411.8000005,2.12E-04
411.9000005,1.89E-04
412.0000005,1.69E-04
412.1000005,1.89E-04
412.2000005,1.97E-04
412.3000005,1.61E-04
412.4000005,1.43E-04
412.5000005,1.62E-04
412.6000005,1.71E-04
412.7000005,1.66E-04
412.8000005,1.57E-04
412.9000005,1.46E-04
413.0000005,1.61E-04
413.1000005,1.91E-04
413.2000005,1.93E-04
413.3000005,1.86E-04
413.4000005,1.76E-04
413.5000005,1.66E-04
413.6000005,1.53E-04
413.7000005,1.40E-04
413.8000005,1.21E-04
413.9000005,1.16E-04
414.0000005,1.68E-04
414.1000005,1.91E-04
414.2000005,1.46E-04
414.3000005,1.15E-04
414.4000005,1.04E-04
414.5000005,1.07E-04
414.6000005,1.23E-04
414.7000005,1.52E-04
414.8000005,1.88E-04
414.9000005,1.67E-04
415.0000005,1.25E-04
415.1000005,1.44E-04
415.2000005,1.74E-04
415.3000005,1.84E-04
415.4000005,1.92E-04
415.5000005,2.05E-04
415.6000005,0.000218969
415.7000005,0.000239185
415.8000005,2.53E-04
415.9000005,2.51E-04
416.0000005,2.40E-04
416.1000005,2.13E-04
416.2000005,1.97E-04
416.3000005,1.91E-04
416.4000005,1.70E-04
416.5000005,1.39E-04
416.6000005,1.46E-04
416.7000005,1.67E-04
416.8000005,1.84E-04
416.9000005,2.01E-04
417.0000006,1.58E-04
417.1000006,1.14E-04
417.2000006,1.28E-04
417.3000006,1.39E-04
417.4000006,1.32E-04
417.5000006,1.33E-04
417.6000006,1.55E-04
417.7000006,1.65E-04
417.8000006,1.55E-04
417.9000006,1.59E-04
418.0000006,1.79E-04
418.1000006,1.91E-04
418.2000006,1.98E-04
418.3000006,2.01E-04
418.4000006,2.01E-04
418.5000006,1.73E-04
418.6000006,1.39E-04
418.7000006,1.56E-04
418.8000006,1.77E-04
418.9000006,1.87E-04
419.0000006,1.95E-04
419.1000006,1.92E-04
419.2000006,1.93E-04
419.3000006,2.06E-04
419.4000006,2.21E-04
419.5000006,2.38E-04
419.6000006,2.37E-04
419.7000006,2.15E-04
419.8000006,2.10E-04
419.9000006,2.16E-04
420.0000006,2.42E-04
420.1000006,2.77E-04
420.2000006,2.66E-04
420.3000006,2.45E-04
420.4000006,2.28E-04
420.5000006,2.12E-04
420.6000006,1.71E-04
420.7000006,1.34E-04
420.8000006,1.13E-04
420.9000006,1.07E-04
421.0000006,1.42E-04
421.1000006,1.52E-04
421.2000006,1.19E-04
421.3000006,1.09E-04
421.4000006,1.24E-04
421.5000006,1.23E-04
421.6000006,1.09E-04
421.7000006,9.64E-05
421.8000006,8.38E-05
421.9000006,8.81E-05
422.0000006,9.66E-05
422.1000006,9.51E-05
422.2000006,9.26E-05
422.3000006,9.29E-05
422.4000006,9.33E-05
422.5000006,9.53E-05
422.6000006,9.67E-05
422.7000006,9.68E-05
422.8000006,9.91E-05
422.9000006,1.05E-04
423.0000006,1.09E-04
423.1000006,1.09E-04
423.2000006,1.06E-04
423.3000006,1.00E-04
423.4000006,9.54E-05
423.5000006,9.10E-05
423.6000006,1.04E-04
423.7000007,1.21E-04
423.8000007,1.07E-04
423.9000007,8.88E-05
424.0000007,9.58E-05
424.1000007,1.03E-04
424.2000007,1.10E-04
424.3000007,1.17E-04
424.4000007,1.22E-04
424.5000007,1.20E-04
424.6000007,1.04E-04
424.7000007,9.65E-05
424.8000007,1.01E-04
424.9000007,1.03E-04
425.0000007,1.03E-04
425.1000007,9.99E-05
425.2000007,9.57E-05
425.3000007,9.37E-05
425.4000007,9.24E-05
425.5000007,1.25E-04
425.6000007,1.61E-04
425.7000007,1.40E-04
425.8000007,1.23E-04
425.9000007,1.32E-04
426.0000007,1.36E-04
426.1000007,1.24E-04
426.2000007,1.17E-04
426.3000007,1.20E-04
426.4000007,1.24E-04
426.5000007,1.27E-04
426.6000007,1.24E-04
426.7000007,1.16E-04
426.8000007,1.27E-04
426.9000007,1.47E-04
427.0000007,1.51E-04
427.1000007,1.51E-04
427.2000007,1.63E-04
427.3000007,1.77E-04
427.4000007,1.63E-04
427.5000007,1.50E-04
427.6000007,1.43E-04
427.7000007,1.35E-04
427.8000007,1.23E-04
427.9000007,1.12E-04
428.0000007,1.02E-04
428.1000007,9.44E-05
428.2000007,8.89E-05
428.3000007,8.93E-05
428.4000007,9.45E-05
428.5000007,8.32E-05
428.6000007,6.35E-05
428.7000007,6.88E-05
428.8000007,8.13E-05
428.9000007,1.06E-04
429.0000007,1.32E-04
429.1000007,1.15E-04
429.2000007,1.00E-04
429.3000007,9.32E-05
429.4000007,8.95E-05
429.5000007,9.69E-05
429.6000007,1.07E-04
429.7000007,1.21E-04
429.8000007,1.23E-04
429.9000007,1.09E-04
430.0000007,1.16E-04
430.1000007,1.40E-04
430.2000007,1.38E-04
430.3000007,1.24E-04
430.4000008,1.34E-04
430.5000008,1.50E-04
430.6000008,1.37E-04
430.7000008,1.20E-04
430.8000008,1.32E-04
430.9000008,1.45E-04
431.0000008,1.51E-04
431.1000008,1.55E-04
431.2000008,1.52E-04
431.3000008,1.50E-04
431.4000008,1.50E-04
431.5000008,1.57E-04
431.6000008,1.74E-04
431.7000008,1.91E-04
431.8000008,2.09E-04
431.9000008,1.97E-04
432.0000008,1.70E-04
432.1000008,1.95E-04
432.2000008,2.35E-04
432.3000008,2.27E-04
432.4000008,2.11E-04
432.5000008,2.20E-04
432.6000008,2.25E-04
432.7000008,2.01E-04
432.8000008,1.84E-04
432.9000008,1.93E-04
433.0000008,1.96E-04
433.1000008,1.87E-04
433.2000008,1.84E-04
433.3000008,1.89E-04
433.4000008,1.92E-04
433.5000008,1.94E-04
433.6000008,1.92E-04
433.7000008,1.88E-04
433.8000008,1.88E-04
433.9000008,1.89E-04
434.0000008,1.81E-04
434.1000008,1.72E-04
434.2000008,1.73E-04
434.3000008,1.74E-04
434.4000008,1.77E-04
434.5000008,1.79E-04
434.6000008,1.74E-04
434.7000008,1.72E-04
434.8000008,1.75E-04
434.9000008,1.76E-04
435.0000008,1.73E-04
435.1000008,1.63E-04
435.2000008,1.47E-04
435.3000008,1.44E-04
435.4000008,1.47E-04
435.5000008,1.46E-04
435.6000008,1.43E-04
435.7000008,1.40E-04
435.8000008,1.37E-04
435.9000008,1.37E-04
436.0000008,1.36E-04
436.1000008,1.33E-04
436.2000008,1.31E-04
436.3000008,1.35E-04
436.4000008,1.36E-04
436.5000008,1.31E-04
436.6000008,1.26E-04
436.7000008,1.22E-04
436.8000008,1.19E-04
436.9000008,1.16E-04
437.0000008,1.20E-04
437.1000009,1.26E-04
437.2000009,1.26E-04
437.3000009,1.24E-04
437.4000009,1.14E-04
437.5000009,1.03E-04
437.6000009,1.18E-04
437.7000009,1.30E-04
437.8000009,1.25E-04
437.9000009,1.21E-04
438.0000009,1.26E-04
438.1000009,1.31E-04
438.2000009,1.35E-04
438.3000009,1.43E-04
438.4000009,1.57E-04
438.5000009,1.66E-04
438.6000009,1.71E-04
438.7000009,2.07E-04
438.8000009,2.60E-04
438.9000009,2.67E-04
439.0000009,2.61E-04
439.1000009,2.92E-04
439.2000009,3.27E-04
439.3000009,3.17E-04
439.4000009,3.07E-04
439.5000009,2.99E-04
439.6000009,2.80E-04
439.7000009,2.21E-04
439.8000009,1.79E-04
439.9000009,1.71E-04
440.0000009,1.54E-04
440.1000009,1.25E-04
440.2000009,1.10E-04
440.3000009,1.05E-04
440.4000009,1.07E-04
440.5000009,1.11E-04
440.6000009,1.02E-04
440.7000009,8.89E-05
440.8000009,9.03E-05
440.9000009,9.34E-05
441.0000009,9.81E-05
441.1000009,1.02E-04
441.2000009,9.73E-05
441.3000009,9.32E-05
441.4000009,8.99E-05
441.5000009,9.17E-05
441.6000009,1.03E-04
441.7000009,1.19E-04
441.8000009,1.39E-04
441.9000009,1.42E-04
442.0000009,1.29E-04
442.1000009,1.33E-04
442.2000009,1.44E-04
442.3000009,1.49E-04
442.4000009,1.53E-04
442.5000009,1.36E-04
442.6000009,1.16E-04
442.7000009,1.14E-04
442.8000009,1.13E-04
442.9000009,1.19E-04
443.0000009,1.19E-04
443.1000009,1.02E-04
443.2000009,8.86E-05
443.3000009,8.26E-05
443.4000009,7.79E-05
443.5000009,7.47E-05
443.6000009,7.88E-05
443.7000009,8.83E-05
443.800001,9.27E-05
443.900001,9.47E-05
444.000001,8.95E-05
444.100001,8.25E-05
444.200001,8.27E-05
444.300001,8.38E-05
444.400001,9.13E-05
444.500001,9.65E-05
444.600001,8.62E-05
444.700001,8.02E-05
444.800001,8.74E-05
444.900001,9.30E-05
445.000001,9.57E-05
445.100001,9.99E-05
445.200001,1.06E-04
445.300001,1.09E-04
445.400001,1.09E-04
445.500001,1.02E-04
445.600001,9.15E-05
445.700001,9.35E-05
445.800001,9.85E-05
445.900001,9.43E-05
446.000001,8.93E-05
446.100001,8.15E-05
446.200001,7.50E-05
446.300001,7.67E-05
446.400001,7.86E-05
446.500001,8.09E-05
446.600001,8.14E-05
446.700001,7.87E-05
446.800001,8.21E-05
446.900001,9.21E-05
447.000001,9.18E-05
447.100001,8.44E-05
447.200001,8.81E-05
447.300001,9.64E-05
447.400001,9.48E-05
447.500001,9.09E-05
447.600001,9.01E-05
447.700001,8.98E-05
447.800001,9.37E-05
447.900001,9.61E-05
448.000001,9.02E-05
448.100001,8.72E-05
448.200001,9.17E-05
448.300001,9.06E-05
